dbh,n,rel_freq,time
17.5,39.0096423829282,0.06890867526768334,38
22.5,53.58029158807935,0.0946470330988356,38
27.5,30.84421406697765,0.05448483506114959,38
32.5,18.452220304520832,0.0325949683016944,38
37.5,12.231239957431772,0.021605902819468826,38
42.5,10.129902108917555,0.017893989595308444,38
47.5,4.381480955600494,0.007739677421219927,38
52.5,6.36049715992921,0.011235515287020282,38
57.5,5.097492758014251,0.009004478167046573,38
62.5,3.766691299328132,0.006653680775412614,38
67.5,3.291341192035004,0.005813997451469724,38
72.5,4.180247514731682,0.0073842081325320615,38
77.5,2.5178096529870775,0.004447590830503317,38
82.5,3.015562258907158,0.005326847101255506,38
87.5,1.5293020357266316,0.00270143920653351,38
92.5,0.28824319757275163,0.00050916787969201805,38
97.5,0.28824319757275163,0.00050916787969201805,38
102.5,0.4571435917907356,8.07522381471409e-4,38
2.5,219.71663675002986,0.3860672062187464,39
7.5,108.66169840519284,0.19093100525657444,39
12.5,43.81623460609959,0.07699012478807991,39
17.5,37.54647466932259,0.0659734410345981,39
22.5,51.70209563707457,0.09084648260372165,39
27.5,31.854902208876656,0.05597269866343297,39
32.5,18.5377754138229,0.03257298704998587,39
37.5,12.422738632798094,0.021828169539143457,39
42.5,10.057127216444036,0.017671520302108112,39
47.5,4.409736993321926,0.007748411164276659,39
52.5,6.040781244177833,0.010614342058091884,39
57.5,5.212486465304496,0.00915893360138493,39
62.5,3.894701436211654,0.006843434911326386,39
67.5,3.123253822324458,0.005487913411257241,39
72.5,4.181473867141943,0.007347326800750185,39
77.5,2.468180036897017,0.004336874009107479,39
82.5,2.956200428113479,0.005194381532441138,39
87.5,1.4973080701515618,0.002630941161500906,39
92.5,0.28149830674954923,4.946246513219094e-4,39
97.5,0.28149830674954923,4.946246513219094e-4,39
102.5,0.45219407147857515,7.945565908285272e-4,39
2.5,219.6686173620433,0.38395385631794193,40
7.5,112.40962865359549,0.1964782722589917,40
12.5,40.793633265346394,0.0713022779199958,40
17.5,39.7465286061129,0.06947206713836845,40
22.5,53.284261515587616,0.09313436728308302,40
27.5,30.703345855293723,0.05366569055048141,40
32.5,19.035268547915148,0.0332713195575588,40
37.5,12.197792625403496,0.02132024853314105,40
42.5,9.60983412237022,0.016796813828798392,40
47.5,4.79183830652055,0.008375546852048924,40
52.5,5.843384044759847,0.010213520096202636,40
57.5,4.843769433994579,0.008466316106647226,40
62.5,4.2713567156350685,0.007465808736687578,40
67.5,3.062029129501563,0.005352052134476366,40
72.5,3.89786487808999,0.006812990719026189,40
77.5,2.510809139166533,0.004388587059172244,40
82.5,2.989277858278639,0.0052248918169329785,40
87.5,1.4660652900664795,0.0025625026847015202,40
92.5,0.2749112463716098,4.8051121028173786e-4,40
97.5,0.2749112463716098,4.8051121028173786e-4,40
102.5,0.17207673413071328,3.0076906954439086e-4,40
107.5,0.2752360433444094,4.8107891563594084e-4,40
2.5,219.63390903781064,0.38188709273681004,41
7.5,116.78978558046913,0.20306751299045842,41
12.5,41.872334390571375,0.07280526088422001,41
17.5,31.710475359259647,0.055136391722487514,41
22.5,58.83215478108642,0.10229404306109813,41
27.5,31.97894705298358,0.055603195209469616,41
32.5,18.540437819439354,0.03223707089652715,41
37.5,11.471021506788228,0.01994516727011692,41
42.5,9.78697088817176,0.017017034735471035,41
47.5,5.048593123279292,0.00877820987982448,41
52.5,5.74259729980297,0.009984905323533062,41
57.5,4.923344415867576,0.008560434469132912,41
62.5,4.015885060630939,0.006982595161594656,41
67.5,3.171193939612299,0.005513893730747414,41
72.5,3.805185723875563,0.0066162430008213724,41
77.5,2.4604372272423416,0.004278069919573481,41
82.5,2.929583198340158,0.005093794557707065,41
87.5,1.4355552195711585,0.002496062705740055,41
92.5,0.26847832320651416,4.6681501395369127e-4,41
97.5,0.26847832320651416,4.6681501395369127e-4,41
102.5,0.1689965605897735,2.9384171819770517e-4,41
107.5,0.2735020562713396,4.75549998561563e-4,41
2.5,219.6000993262698,0.3798451758111227,42
7.5,121.11651461488408,0.2094968259516521,42
12.5,42.94692628584295,0.07428586241828657,42
17.5,32.104513581763214,0.05553159877071431,42
22.5,53.686396776070616,0.09286206556661956,42
27.5,33.090286204800165,0.057236702622925864,42
32.5,19.008798107043777,0.03287976772815801,42
37.5,11.136894096787898,0.019263631979961504,42
42.5,10.439590241942563,0.01805749634454918,42
47.5,4.94835329124227,0.008559231674548785,42
52.5,5.8680173585276565,0.010149986689673684,42
57.5,5.2603188686654825,0.009098842630859328,42
62.5,4.104105125719774,0.007098924535139634,42
67.5,3.0993148184476085,0.005360925544747325,42
72.5,3.594196140543517,0.0062169282668493465,42
77.5,2.26979379920624,0.003926092143672144,42
82.5,3.226293369736478,0.005580562012520054,42
87.5,1.2746618850049731,0.002204799402618173,42
92.5,0.6555268176338798,0.0011338733454901502,42
97.5,0.13109796522174086,2.2676187215264898e-4,42
102.5,0.2970694873769574,5.138449937272951e-4,42
107.5,0.2717789933168302,4.7009969401162234e-4,42
2.5,219.57695462915544,0.3778434538707265,43
7.5,125.40540296330194,0.21579500758506578,43
